rank,lecture_id,recommendation_score,preference_similarity,predicted_quality_norm,predicted_quality_5pt,article_count,rating_count,rating_average,rating_average_norm,assignment_low_score,assignment_high_score,teamwork_low_score,teamwork_high_score,grading_generous_score,grading_strict_score,attendance_light_score,attendance_strict_score,exam_light_score,exam_heavy_score,text_assignment_negative_tfidf,text_assignment_positive_tfidf,text_assignment_tfidf,text_attendance_negative_tfidf,text_attendance_positive_tfidf,text_attendance_tfidf,text_exam_negative_tfidf,text_exam_positive_tfidf,text_exam_tfidf,text_grading_negative_tfidf,text_grading_positive_tfidf,text_grading_tfidf,text_negative_ratio,text_neutral_ratio,text_positive_ratio,text_teaching_negative_tfidf,text_teaching_positive_tfidf,text_teaching_tfidf,text_teamwork_negative_tfidf,text_teamwork_positive_tfidf,text_teamwork_tfidf,top_tfidf_terms,sample_review
36,2892987,0.7660526380219697,0.673673379132774,0.9816042420967593,4.908021210483796,20,62,4.48,0.896,0.991936,0.008065,0.991936,0.008065,0.862904,0.137097,0.540323,0.0,0.748387,0.006452,0.0,0.030661,0.021469,0.0,0.0,0.0,0.0,0.076812,0.076812,0.0,0.064838,0.064838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"시간도, 라틴어를, 라틴어, 인문학, 인생을, 강의실이, 불편한, 학교에서, 이야기도, 아니라, 인생에, 내용도, 와서, 그럼에도, 좋습니다, 분입니다, 대한, 유익하고, 관련된, 또한","&lt;라틴어 수업> 책을 저술하신 유명하신 교수님이신데, 이 책은 교수님께서 전에 계셨던 종 치는 학교의 수업을 토대로 저술하신 책이라는 사실을 알고 이 교수님을 뵐 기회가 없을까 싶어 슬퍼하던 차에 이 학교에 와"
37,1772133,0.7643915701701588,0.6962046217295341,0.9234944498649498,4.617472249324749,20,145,4.72,0.944,0.796552,0.203448,0.965517,0.034483,0.94138,0.05862,0.196552,0.582759,0.54931,0.237241,0.0,0.221227,0.154908,0.0,0.079047,0.034431,0.0,0.117662,0.117662,0.0,0.031892,0.031892,0.0,0.2,0.8,0.0,0.0,0.026038,0.0,0.0,0.0,"리트, 추리논증, 했지만, 패스, 기준도, 대체과제, 문제, 수업만, 1학점, 학생들이, 들은, 기말, 중간은, 편하게, 하고자, 생각있으면, 안하실, 새내기인데, 무난한게, 부르세용",교수님이 추리논증을 정말 잘하십니다.... 리트 준비하시는 분들 왕추천
38,120992,0.7643193647272183,0.6773420813796986,0.9672663592047643,4.8363317960238215,20,591,4.93,0.986,0.698816,0.301185,0.975465,0.024535,0.969543,0.030457,0.192048,0.63198,0.742725,0.158121,0.0,0.153304,0.107346,0.0,0.079047,0.034431,0.0,0.024356,0.024356,0.0,0.109107,0.109107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"끝내주시고, 정병섭, 짧고, 일찍, 무조건, 들으세요, 중간1, 편의를, 굵게, 좋았음, 성논은, 드리면, 시험도, 항상, 없고, 최고의, 하나도, 편안한, 잡으세요, 주십니다","최고의 명강의 짧고 굵게 성논 강의를 하십니다. 시험은 없고 과제는 중간1, 과제2, 기말1 였던 것 같은데 2-3페이지 정도 쓰니깐 에쁠 나왔어요 👍 출결만 잘 하시면 되는데 이 부분은 교수님께 사정을 잘 말씀 드"
39,1937524,0.7617179146525981,0.6735357688426582,0.9674762548757916,4.8373812743789575,20,479,4.84,0.968,0.615866,0.384133,0.963465,0.036534,0.899791,0.100209,0.48121,0.158664,0.752714,0.053862,0.0,0.403615,0.282619,0.0,0.079047,0.034431,0.0,0.110102,0.110102,0.0,0.063785,0.063785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"박람회, 창업, 2학점, 보고서, 온라인, 과제, 린캔버스, 2개, 다녀오면, 부담은, 기말고사, 하나, 기말, 그것도, 작성, 귀찮긴, 됩니다, 가서, 영상, 관련","2학점 애매하게 남을 때 추천합니다! 매주 영상 2개 올라오고, 린캔버스과제/창업행사소감문/기말고사 있습니다. 기말은 온라인 시험이고, 소감문도 그냥 박람회 하나 가서 셀카찍어오면 돼서 큰 부담은 없습니다."
40,2249333,0.7615901954318764,0.6695168951497573,0.9764278960901547,4.882139480450773,20,365,4.94,0.988,0.789042,0.210959,0.853425,0.146576,0.965754,0.034247,0.712328,0.117809,0.969726,0.019726,0.0,0.030661,0.021469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031892,0.031892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"채우면, 70점만, 70점, 기한, 채우기, 점수, 확인하시고, 되는, 것도, 됩니다, 미리미리, 하시면, 자동으로, 엘씨분들과, 친하다면, 놀면됨, 혼자할, 직배일, 활동해서, 늦게제출했는데도",그냥 개꿀 과목.....점수만 채우면 그냥 패스입니다.
41,2904306,0.7612661677339706,0.6771389359773825,0.9575630418326762,4.787815209163381,20,66,4.97,0.994,0.704546,0.295455,0.878788,0.121212,0.909091,0.090909,0.393939,0.189395,0.734091,0.018182,0.0,0.0,0.0,0.0,0.112039,0.048802,0.0,0.106484,0.106484,0.0,0.193988,0.193988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.066029,"발표, 에세이, 성적, 개꿀, 너그럽게, 강의도, 에세이로, 재미는, 성논, 부담없고, 계절로, 주시는, 봅니다, 1번, 부담도, 들었는데, 대체, 주시고, 성적을, 기말",기말 한 20점정도 깎인 것 같은데 A+ 받았어요 학점 진짜 잘 주시는 듯
42,2748947,0.7611943968230048,0.6939905061382186,0.9180034750875065,4.590017375437532,20,403,4.63,0.926,0.580645,0.419355,0.972705,0.027295,0.704714,0.295285,0.540943,0.069478,0.735733,0.01923,0.0,0.180382,0.126307,0.0,0.0,0.0,0.0,0.242753,0.242753,0.0,0.135602,0.135602,0.0,0.0,1.0,0.0,0.026038,0.026038,0.0,0.0,0.0,"기말, 쉽게, 교수님이, 이정도면, 거의, 우주론에, 우주론, 재미있게, 16개, 퀴즈는, 과학, 고르시오, 보여서, 나와서, 절대평가라, 매주, 애정이, 내용은, 열정적이고, 지식",개못했는데 학점잘주십니다... 기말 6점인데 A0임 퀴즈는 그냥 제미나이나 지피티한테 물어보면 됨 개꿀!
43,43891,0.7589728191292995,0.6650869968684952,0.9780397377378429,4.890198688689215,20,62,4.98,0.996,0.782258,0.217742,0.645161,0.354838,0.991936,0.008065,0.185484,0.620968,0.976613,0.012903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.337455,0.074273,"데이비드, 사랑해요, 자체, 글문세, 가볍게, 교수님과, 젠틀, 간단한, 패스, 한번, 들으세요, 시간, 귀여우시고, 그건, 밖에, 발표, 됩니다, 개꿀, 발표를, 중에","2인 1조로 특정 주제의 나라별 문화차이에 대한 발표 한번(대본 들고 읽어도 됌, 평가 같은건 딱히 없고 하는것에 의의를 두는듯) 나머지는 전부 다른 사람의 발표를 듣는 시간 그리고 두조로 나눠서 밖에 나가서 밥먹고"
44,2087444,0.7562604857973508,0.6811650461833645,0.9314831782299858,4.657415891149929,20,167,4.59,0.918,0.748503,0.251497,0.871258,0.128743,0.838323,0.161677,0.404191,0.215569,0.523952,0.263473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177213,0.189391,0.0,0.109107,0.109107,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,"국제, 대해, 정세에, 알려주셔서, 서술형, 해주셔서, 들었습니다, 2문제, 좋은, 이야기를, 실제, 기말에, 가면, 시험, 교수님이, 꿀강, 문제도, 전공, 중간, 중에","여유를 찾을 수 있는 수업. 대학생이라면 알아야 할 국제이슈에 대해 썰 푸듯이 말씀해주셔서 재밌게 들었습니다. 시험은 다 집어주셔서 부담없고, 기말에 서술형 2문제가 추가로 있었는데, 평소에 교수님이 유난히 강조한다"
45,2249741,0.7552044198341483,0.6636598359191945,0.9688084489690404,4.844042244845202,20,704,4.92,0.984,0.658381,0.34162,0.980114,0.019886,0.952415,0.047585,0.541903,0.092329,0.970526,0.015269,0.0,0.644026,0.45096,0.0,0.079047,0.034431,0.0,0.069364,0.069364,0.0,0.095677,0.095677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"명륜당, 1학점, 채우기, 사진, 탐방, 매주, 답을, 두번, 성균관, 퀴즈가, 응시, 보고서, 보고서로, 좋음, 틀려도, 끝입니다, 패스, 미리, 들으세요, 퀴즈",평소에는 아캠강의에 가벼운 퀴즈(사도 2번이라 답 알려주는 것과 다름 없음) 중간기말은 모두 보고서로 대체하십니다. 1학점 쉽게 받아갈 수 있음
46,2748958,0.7540486198178804,0.6635324577352604,0.9652529980106606,4.826264990053303,20,246,4.37,0.874,0.571138,0.428862,0.98374,0.01626,0.847561,0.152439,0.528455,0.054878,0.701219,0.069106,0.0,0.091982,0.064408,0.0,0.0,0.0,0.0,0.124567,0.124567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.052075,0.052075,0.0,0.0,0.0,"1학점, 편안하게, 중간, 좋으시고, 빼면, 할게, 살짝, 돼요, 기말, 없습니다, 부담, 채워감, 오프라인인거, 비중이안큼, 꿀피에프같음, 들으시오, 부담없는건, 대체과제인, 이만한게, p가",홍지호 교수님 너무 귀엽고 강의력 좋으심💞 걍 1학점 달달하게 채워감
47,2009767,0.7537920194744976,0.6837957540587014,0.9171166387780222,4.585583193890111,18,58,4.33,0.866,0.49138,0.508621,0.982758,0.017241,0.818966,0.181034,0.172414,0.534482,0.864655,0.075862,0.0,0.090696,0.063507,0.0,0.254164,0.110708,0.0,0.123776,0.123776,0.0,0.107478,0.107478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,0.073365,"루쉰, 이광수, 국문과, 발제, 비교하는, 작가, 독후감, 발제문, 발표, 기말과제는, 2회, 진행되고, 대체과제로, 있고, 것도, 웬만하면, 크지, 종종, 시간도, 분량",ㄹㅇ꿀강! 한중일 대표작가와 그 시대의 정체적인 틀을 살펴볼 수 있고 국문과 수업에서 나름 편하게 들었던 수업임
48,2086920,0.7517481123080267,0.6654931873788102,0.9530096038095319,4.76504801904766,20,142,4.82,0.964,0.507042,0.492958,0.573943,0.426056,0.901408,0.098592,0.204226,0.633803,0.942958,0.030986,0.0,0.263129,0.184248,0.0,0.0,0.0,0.0,0.103328,0.103328,0.0,0.064312,0.064312,0.0,0.0,1.0,0.0,0.138172,0.138172,0.0,0.35,0.077034,"직배, 고명북, 인생, 조원경, 좋은, 당신은, 자기가, 조언도, 읽음, 교수님이, 5페이지, ppt, 걸렸으면, 그저, 사주시고, 걸렸다면, 해주시고, 없고, 밥도, 친해질",갓원경. 조원경 교수님. 줄여서 존경 교수님. 여러분 고명북 배정이 조원경 교수님이 되었다면 각자가 믿는 신에게 감사하다고 기도드리십시오. 무교면 뭐 알아서 하시구요. 다른 LC가 고명북 과제와 시험으로 고통받을 때
49,2086956,0.7513785648720767,0.6769629061649731,0.9250151018553184,4.625075509276592,20,150,4.67,0.934,0.466667,0.533333,0.946667,0.053333,0.830001,0.17,0.253333,0.496667,0.671333,0.108,0.0,0.091982,0.064408,0.0,0.112039,0.048802,0.0,0.109052,0.109052,0.0,0.070236,0.070236,0.0,0.05,0.95,0.0,0.026038,0.026038,0.0,0.0,0.0,"소설, 강의입니다, 기말, 근현대사에, 좋으시고, 대학다운, 거의, 문학을, 문학에, 그래도, 1교시, 성적은, 알려주셔서, 모르겠지만, 아직, 수업에서, 같아요, 계속, 글쓰기, 좋으십니다",일단 학점미화가 된 것 같긴해요 문학입문… 보단 현대문학사 또는 문학과역사 이정도 같습니다 실제로 한 번 있는 시험에서도 해방이후 문학과 역사를 서술하라거나 하는 문제가 주였으니까요!! 근데 시험 망했는데도 A+ 주
50,42827,0.7499342339293715,0.6808149052917003,0.9112126674172714,4.556063337086357,20,544,4.54,0.908,0.702206,0.297793,0.967831,0.032169,0.862132,0.137867,0.401655,0.256434,0.530331,0.251379,0.0,0.163253,0.114313,0.0,0.0,0.0,0.0,0.151206,0.163384,0.0,0.032419,0.032419,0.0,0.2,0.8,0.0,0.084752,0.084752,0.0,0.0,0.0,"수포자, 어려움, 내용이, 밀리면, 제때, 힘듦, 온라인이라, 말고, 연습문제, 살짝, 너그럽게, 양이, 몰아서하려고, 쉬윰, 돌리지, 언급하시는게, 참고하십쇼, 통계랑, 사람이란걸, 문제인듯","내용이 혼자 이해하려면 어렵긴한데, 그래도 차분하게 하면 불가능한 정도는 아님. 하지만 온라인이라고 몰아서하려고 하면 힘들 수 있음."
51,2376793,0.7498525091012633,0.6836218895429339,0.9043906214040323,4.5219531070201615,17,57,4.3,0.86,0.780702,0.219298,0.973684,0.026316,0.868421,0.13158,0.201755,0.473684,0.97193,0.024562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03752,0.03752,0.117647,0.0,0.882353,0.0,0.0,0.0,0.0,0.117647,0.025894,"쪽에, 1학점, 로스쿨, 에세이, 분인, 실시간으로, 부담없는, 됩니다, 관심, 부담없이, 되고, 부담, 추천, 조금조금, 딱딱하다고, 50분밖에, 법학관까지, 단점인듯, 서평발표, 개꿀강이",교수님이 매우 친절하시고 수업내용이 좋았음. 추천
52,2748911,0.7493077289192961,0.6833547607593398,0.9031979879591944,4.515989939795972,18,58,4.83,0.966,0.353448,0.646551,0.974137,0.025861,0.862069,0.137931,0.439655,0.086207,1.0,0.0,0.0,0.601257,0.421011,0.0,0.254164,0.110708,0.0,0.240852,0.240852,0.0,0.150668,0.150668,0.0,0.055556,0.944444,0.0,0.0,0.0,0.0,0.333333,0.073365,"위클리, 없고, 문학에, 문학, 과제, 발표, 성적도, 위클리과제, 1페이지는, 문입, 학기에, 수업도, 문학입문, 관심, 주시는, 흥미도, 기말, 1페이지, 만점, 읽고",성적 a+ 학기 중 총 6번의 위클리 과제가 있습니다. 각 위클리 과제는 총 2페이지 분량으로 1페이지는 이번 수업때 배우는 문학 작품 속 기억에 남는 문장 타이핑이라서 매우 간단하고 다른 한페이지는 그 작품에 대한
53,2086935,0.7492824078649096,0.6817101613364248,0.9069509830980409,4.534754915490204,20,164,4.63,0.926,0.631097,0.368903,0.52439,0.47561,0.908537,0.091464,0.259147,0.451219,0.767988,0.059147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085585,0.085585,0.0,0.102129,0.102129,0.05,0.1,0.85,0.0,0.034285,0.034285,0.0,0.05,0.011005,"갓동규, 배려, 사용을, 시험도, 없고, 사실, ai, 학생들, 발표도, 알려주셔서, 학생들을, 오히려, 중간, 최고의, 전에, 좋겠다고, 알려주실, 때만이라도, 스토하기, 스토하실거면",교수님께서 학생들 배려 많이 해주시고 부담없이 듣기 좋습니다~!
54,43713,0.7471620125388858,0.6596618700789174,0.9513290116121456,4.756645058060728,20,484,4.61,0.922,0.756198,0.243802,0.951446,0.048553,0.903925,0.096074,0.208678,0.594008,0.479546,0.344215,0.0,0.061321,0.042938,0.0,0.0,0.0,0.0,0.138258,0.138258,0.0,0.199386,0.199386,0.0,0.0,1.0,0.0,0.035318,0.035318,0.0,0.139802,0.03077,"논문, 없고, 족보만, 글로벌, 한국어, 족보보면서, 한국말, 한국어로, 됩니다, 시험, 추천, 주십니다, 시험은, 채우기, 올려주셔서, 들으시면, 족보를, 교수님께서, 착하시고, 시험도",과제 및 발표 없는 글로벌 찾는 분들에게 추천 시험은 강의 + 논문 4개정도로 보는데 논문 읽어보는게 귀찮지만 서술형 대부분이 논문 토대로 써야해서 필수
55,990513,0.7467484605184516,0.6599070822578972,0.9493783431264118,4.746891715632059,20,274,4.69,0.938,0.808395,0.191607,0.939781,0.060219,0.786496,0.213504,0.264598,0.527372,0.726825,0.030657,0.0,0.0,0.0,0.0,0.079047,0.034431,0.0,0.063412,0.075589,0.0,0.064312,0.12915,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.055398,0.012193,"쉬는시간도, 아캠, 교수님이, 메시지로, 메세지로, 강의실을, 부르지, 쉬어가는, 편안한, 기말시험은, 출석을, 이유가, 하고, 출석도, 가볍게, 사실상, 좋은, 최고의, 되게, 성논이",덕으로 강의한다는 것은 비유하자면 종수형이 출석을 부르지 않는데도 여러 학생들이 강의실을 향하는 것과 같다.
56,2086979,0.7461081879790461,0.6783619433053216,0.9041827588844034,4.520913794422016,20,97,4.69,0.938,0.685566,0.314433,0.670103,0.329898,0.804124,0.195876,0.27835,0.360825,0.661856,0.17732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130438,0.153806,0.0,0.038344,0.102656,0.05,0.1,0.85,0.0,0.0,0.0,0.0,0.168727,0.048141,"대중음악에, 투표로, 발표가, 토론과, 10조, 교양수업, 토론하고, 학교, 발표, 발표하는, 쉽습니다, 너무너무, 아니면, 오픈북, 기준이, 발표를, 과목입니다, 매주, 재밌고, 중간",중간 주제: 자기가 좋아하는 대중음악 가수 1명을 고르고 왜 그 가수를 좋아하는지 적으시오 기말 주제: 다음 3가지중 하나를 골라 예시를 들어 글을 쓰시오. 1. 한국 대중음악에 나타나는 미적가치에는 무엇이 있는가?
57,2087213,0.7457414271775715,0.6777833984818529,0.904310160800915,4.521550804004574,20,120,4.43,0.886,0.5375,0.4625,0.966667,0.033333,0.804167,0.195833,0.304167,0.358334,0.8525,0.1025,0.0,0.243862,0.170757,0.0,0.0,0.0,0.0,0.073067,0.073067,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.026038,0.0,0.055398,0.012193,"4번만, 없고, 1교시, 아침, 시험, 과제만, 수업이라, 과제, 교수님의, 좋지, 빼면, 됩니다, 교수님이, 있는, 편하게, 수업능력이, 젠틀하시구, 열심히하세여, 출결이고, 들렸으나",1교시 수업인거 빼면 단점 없음 진짜 그저 GOAT
58,2086986,0.745492634633262,0.6661208238284293,0.9306935265112048,4.6534676325560245,20,80,4.66,0.932,0.45,0.55,0.95,0.05,0.8375,0.1625,0.21875,0.55625,0.68125,0.1,0.0,0.142948,0.100095,0.0,0.158094,0.068862,0.0,0.129381,0.129381,0.0,0.180485,0.180485,0.0,0.0,1.0,0.0,0.052075,0.052075,0.0,0.0,0.0,"한문, 쏙쏙, 귀에, 과제는, 수업도, 학기, 교양으로, 배려해주십니다, 시험, 부담되는, 레포트는, 부분에, 좋은, 독후감, 느껴집니다, 하게, 에이플, 학점은, 범위, 않았지만","이러면 안되지만 성함만 보고 살짝 나이가 있으신 남자 교수님으로 예상하고 있었으나, 젊은 여자 교수님이심 목소리 크기 정확도 너무 좋으셔서 내용이 귀에 쏙쏙 들어옴 시험 이외의 내용들을 교안에도 많이 담아 놓으시고,"
59,2087152,0.7450801091183537,0.6568601917372483,0.9509265830075997,4.754632915037998,20,62,4.84,0.968,0.556451,0.443549,0.983871,0.016129,0.82258,0.17742,0.387097,0.177419,0.716129,0.03871,0.0,0.085573,0.05992,0.0,0.0,0.0,0.0,0.087409,0.087409,0.0,0.070763,0.070763,0.0,0.0,1.0,0.0,0.032677,0.032677,0.0,0.0,0.0,"음악, 예술을, 조금이라도, 감상문, 범위, 미술, 강의후기, 사랑하시는게, 코멘트도, 관심이, 밤새서, 달아주시고, 음악에, 예술에, 그때그때, 시험, 교수님이, 작품, 강의와, 대해","교수님이 참 좋으신 분이고 수업도 교양 쌓기에 매우 적절하다. 자기소개에 일일히 코멘트 달아주시는 분은 처음 봤다. 과제랑 중간 대체과제 포함해서 2회인데 각각 음악, 미술에 대해 조사보고서, 작품 감상문 쓰는 건데"
60,2748900,0.7450640625545828,0.6656446877465166,0.9303759371067376,4.651879685533688,5,45,4.71,0.942,0.733333,0.266666,0.944445,0.055556,0.766667,0.233333,0.455556,0.066666,0.726667,0.026667,0.0,0.0,0.0,0.0,0.455829,0.198548,0.0,0.233913,0.233913,0.0,0.129677,0.129677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"중간이, 학생, 대체, 부분문제, 문집은, 받은대로만, 소문제가, 문집에선, 길진, 서투른, top1, 편으, 2번까지, 시작한다고, 고쳐, 까다롭긴, 마니, 부분점수가, 경력이, 있으시지만","지각 2번까지 감점 없고 1교시 있는 날은 수업 10분 늦게 시작한다고 하시는 등 학생들 편의를 진짜 많이 봐주십니다. 중간이 부분문제 없고 빡센데,, 기말 문집은 피드백 받은대로만 고쳐 쓰면 웬만하면 좋은 점수 주"
61,355221,0.7450498943787218,0.6693297165439412,0.9217303093265432,4.608651546632716,20,110,4.7,0.94,0.531818,0.468181,0.85,0.150001,0.840909,0.159091,0.163636,0.659091,0.683636,0.12,0.0,0.142948,0.121564,0.0,0.158094,0.068862,0.0,0.094951,0.094951,0.0,0.05,0.088344,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.05,0.011005,"자신의, 과제가, 온라인, 교직관을, 교직관, 매주, 칼럼, 좋았어요, 교직, 가산점, 수강할, 없어서, 있어서, 만약, 과제, 교수님이, 하지만, 있긴, 오프라인, 수업에서","우선 진짜 존경스러울 정도로 교수님이 너무너무 좋으신 분이예요! 그리고 학생들을 선생님이라고 불러주세요ㅠㅠ 학기 초에는 코로나 때문에 거의 온라인이었고, 코로나 잠잠해졌을 땐 온오프 혼합이었어요!! 온라인일 때는 상"
62,1937261,0.7446647794588216,0.6646909049755385,0.9312704865864821,4.656352432932411,20,75,4.79,0.958,0.606666,0.393334,0.953334,0.046666,0.786667,0.213333,0.246667,0.533333,0.619333,0.149333,0.0,0.245286,0.171754,0.0,0.0,0.0,0.0,0.20806,0.20806,0.0,0.231805,0.231805,0.0,0.0,1.0,0.0,0.117428,0.117428,0.0,0.0,0.0,"실체법, 쉽게, 굉장히, 해주셔서, 깔끔한, 과제도, 난이도도, 전교조, 실체법을, 채권법, 기판력, 갓애라, 워낙, 시험, 같아서, 느꼈는데, 열심히, 코로나, 학기로, 교수님께서",&lt; 수업 및 총평 > 제가 느끼기에는 수업을 굉장히 이해하기 쉽게 잘해주시는 것 같아 좋았습니다. 많은 법수업을 들었는데 깔끔한 편이었던 것 같네요. 과제도 전교조 법외노조통보와 관련된 공개변론을 시청하고 의견
